,plus,mcmullen,state,locality,name,type,founding_date,em,ml,ce,de,sz,ld,vs,period,location,lon,lat
5759,5109,12572,NY,New York,Baldwin's Circulating Library,Comm,NA,1811,1811,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5760,5110,12573,NY,New York,Barlas Circulating Library,Comm,1800,NA,1810,NA,NA,0,NA,0,Early National,New York NY,-74.0059413,40.7127837
5761,5111,12574,NY,New York,Samuel Bartlett Circulating Library,Comm,NA,1819,1820,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5762,5112,12559,NY,new york,Samuel Berrian Circulating Library,Comm,NA,1803,1808,NA,NA,0,NA,0,NA,new york NY,-74.0059413,40.7127837
5763,4281,4630,NY,New York,Maritime Exchange,Trade,1873,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5764,5114,12575,NY,New York,David Bliss Circulating Library,Comm,NA,1814,1815,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5765,4403,4638,NY,New York,Mott Memorial Free Medical and Surgical Library,Med socy,1867,NA,1875,NA,1875,4700,1875,4700,NA,New York NY,-74.0059413,40.7127837
5766,5116,12577,NY,New York,Widow Bradish Circulating Library,Comm,NA,1811,1811,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5767,4446,4562,NY,New York,American Numusmatic? and Archaeological Society,Hist socl,1857,NA,1884,NA,1875,900,1875,900,Antebellum,New York NY,-74.0059413,40.7127837
5768,4447,4646,NY,New York,Genealogical and Biographical Society,Hist socl,1869,NA,1884,NA,1875,1500,1875,1500,NA,New York NY,-74.0059413,40.7127837
5769,4448,4647,NY,New York,N.Y. Historical Society,Hist socl,1804,NA,1884,NA,1837,10000,1875,60000,Early National,New York NY,-74.0059413,40.7127837
5770,5117,12588,NY,New York,Henry Caritat or Hocquet Caritat's Circulating Library,Comm,1797,NA,NA,1804,NA,0,NA,0,Early National,New York NY,-74.0059413,40.7127837
5771,5118,12584,NY,New York,George Charter's Circulating Library,Comm,NA,1817,1817,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5772,5119,12590,NY,New York,James Eastburn and Company Literary Rooms,Comm,NA,1812,1817,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5773,5120,12581,NY,New York,New York Fellows and Adams Circulating Library,Comm,NA,1793,1797,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5774,5121,12582,NY,New York,Donald Fraser Circulating Library,Comm,NA,1802,1813,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5775,5113,12607,NY,New York,Willaim Blake's Circulating Library,Comm,NA,1818,1818,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5776,5100,95252,NY,New York,Edward Munden's Museum Circulating Library,Comm,NA,1822,1823,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5777,4282,4651,NY,New York,NY Produce Exchange,Trade,1874,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5778,4328,99024,NY,New York,New York Garrison Literary Assoc.,Lit socy,1834,NA,1834,NA,NA,0,NA,0,Antebellum,New York NY,-74.0059413,40.7127837
5779,7779,4595,NY,New York,Depot General Recruiting Service at Ft. Columbus,Garr,1842,NA,1875,NA,1875,2556,1875,2556,Antebellum,New York NY,-74.0059413,40.7127837
5780,6768,4614,NY,New York,House of Detention,Prison,1875,NA,1884,NA,1875,600,1875,600,NA,New York NY,-74.0059413,40.7127837
5781,6769,4605,NY,New York,Gilbert Library of New York County Jail,Prison,1875,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5782,6770,4578,NY,New York,City Prison,Coll,1845,NA,1875,NA,1875,1022,1875,1022,Antebellum,New York NY,-74.0059413,40.7127837
5783,7777,4658,NY,New York,Platsburgh Barracks Post Library,Garr,1866,NA,1875,NA,1875,5202,1875,520,NA,New York NY,-74.0059413,40.7127837
5784,6877,4707,NY,New York,Young Women's Home,Asylum,1860,NA,1875,NA,1875,800,1875,800,Antebellum,New York NY,-74.0059413,40.7127837
5785,5097,4556,NY,New York,American Eclectic Library,Comm,1869,NA,1875,NA,1875,30300,1875,30300,NA,New York NY,-74.0059413,40.7127837
5786,4404,4633,NY,New York,Medical Legal Society Library,Med socy,1873,NA,1884,NA,1875,490,1875,490,NA,New York NY,-74.0059413,40.7127837
5787,5099,95251,NY,New York,Chatham Circulating Library,Comm,NA,1837,1837,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5788,5104,95256,NY,New York,John Remney Circulating Library,Comm,NA,1809,1816,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5789,5101,95253,NY,New York,Enterprize Library,Comm,NA,1828,1828,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5790,5102,95254,NY,New York,Libreria Italiana di New York,Comm,NA,1826,1826,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5791,4366,4568,NY,New York,Bar Assoc. Of the City of NY,Bar,1870,NA,1884,NA,1875,9077,1875,9077,NA,New York NY,-74.0059413,40.7127837
5792,4367,4620,NY,New York,NY Law Institute,Bar,1828,NA,1884,NA,1850,4424,1875,20000,Early National,New York NY,-74.0059413,40.7127837
5793,5103,95255,NY,New York,New York Herald Library,Comm,NA,1870,1870,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5794,4400,4580,NY,New York,Coll. Of physicians and surgeons,Med socy,1807,NA,1858,NA,1850,1200,1858,1500,Early National,New York NY,-74.0059413,40.7127837
5795,4401,4679,NY,New York,Society of Surgeon Dentists of the City and State of NY,Med socy,1834,NA,1834,NA,NA,0,NA,0,Antebellum,New York NY,-74.0059413,40.7127837
5796,4402,4643,NY,New York,N.Y. Academy of Medicine Library,Med socy,1847,NA,1884,NA,1875,3000,1875,3000,Antebellum,New York NY,-74.0059413,40.7127837
5797,5123,12587,NY,New York,Henry Hart Circulating Library,Comm,NA,1809,1809,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5798,5098,95250,NY,New York,Bootherhead and Co's Circulating Library,Comm,NA,NA,NA,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5799,6015,4693,NY,New York,University of the City of N.Y.,Law coll,1860,NA,1884,NA,1875,1200,1875,1200,Antebellum,New York NY,-74.0059413,40.7127837
5800,5138,12605,NY,New York,Washington Circulating Library,Comm,NA,1810,1810,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5801,6025,4694,NY,New York,University of the City of N.Y. Medical Dept.,Med coll,1841,NA,1870,NA,NA,0,NA,0,Antebellum,New York NY,-74.0059413,40.7127837
5802,6024,4613,NY,New York,New York City - Homoeopathic Medical College,Med coll,1859,NA,1884,NA,1870,1000,1870,1000,Antebellum,New York NY,-74.0059413,40.7127837
5803,6023,4596,NY,New York,Eclectic Medical College,Med coll,1866,NA,1884,NA,1870,500,1875,400,NA,New York NY,-74.0059413,40.7127837
5804,6022,4581,NY,New York,Columbia College - College of Physicians and Surgeons,Med coll,1859,NA,1875,NA,1870,1200,1875,1200,Antebellum,New York NY,-74.0059413,40.7127837
5805,6021,4579,NY,New York,College of Pharmacy of the City of N.Y.,Med coll,1829,NA,1884,NA,1870,450,1875,1200,Antebellum,New York NY,-74.0059413,40.7127837
5806,6020,4588,NY,New York,Columbia College - Botanical Library,Sci eng coll,NA,1875,1875,NA,1875,1145,1875,1145,NA,New York NY,-74.0059413,40.7127837
5807,6019,4667,NY,New York,Rutgers Female College,Coll,1838,NA,1884,NA,1858,3015,1875,5000,Antebellum,New York NY,-74.0059413,40.7127837
5808,6018,4592,NY,New York,Columbia College - School of Mines,Sci eng coll,1864,NA,1875,NA,1875,7000,1875,7000,NA,New York NY,-74.0059413,40.7127837
5809,6816,559,NY,New York,Samuel Berrian's Circulating Library,Comm,NA,NA,NA,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5810,6016,4602,NY,New York,General Theological Seminary,Theo coll,1820,NA,1884,NA,1845,7260,1875,15400,Early National,New York NY,-74.0059413,40.7127837
5811,6876,4649,NY,New York,Juvenile Asylum,Asylum,1852,NA,1884,NA,1875,1500,1875,1500,Antebellum,New York NY,-74.0059413,40.7127837
5812,6014,4589,NY,New York,Columbia College - Law School,Law coll,1860,NA,1875,NA,1875,4500,1875,4500,Antebellum,New York NY,-74.0059413,40.7127837
5813,5139,12606,NY,New York,Westermann's Circulating Library,Comm,NA,NA,NA,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5814,6013,4582,NY,New York,College of St. Francis Xavier,Coll,1847,NA,1884,NA,1870,15000,1875,21000,Antebellum,New York NY,-74.0059413,40.7127837
5815,6012,4587,NY,New York,Columbia College,Coll,1757,NA,1884,NA,1834,8000,1875,18745,Colonial,New York NY,-74.0059413,40.7127837
5816,6011,4691,NY,New York,University of the City of New York,Coll,1835,NA,1884,NA,1850,4000,1875,3500,Antebellum,New York NY,-74.0059413,40.7127837
5817,6010,4583,NY,New York,College of the City of N.Y.,Coll,1866,NA,1884,NA,1870,16000,1875,20000,NA,New York NY,-74.0059413,40.7127837
5818,7609,4594,NY,New York,Court of Common Pleas,Law state,NA,1875,1875,NA,1875,1000,1875,1000,NA,New York NY,-74.0059413,40.7127837
5819,7595,4683,NY,New York,"Supreme Court, 1st Dept, 1st Judicial District",Law state,1852,NA,1875,NA,1875,2000,1875,2000,Antebellum,New York NY,-74.0059413,40.7127837
5820,7594,4682,NY,New York,Superior Court of the City of New York,Law state,1872,NA,1884,NA,1875,600,1875,600,NA,New York NY,-74.0059413,40.7127837
5821,6017,4689,NY,New York,Union Theological Seminary,Theo coll,1838,NA,1884,NA,1845,12000,1875,34000,Antebellum,New York NY,-74.0059413,40.7127837
5822,6865,4586,NY,New York,Colored Orphan Asylum,Asylum,1837,NA,1884,NA,NA,0,NA,0,Antebellum,New York NY,-74.0059413,40.7127837
5823,5095,12586,NY,New York,Circulating Library of Jamaica,Comm,NA,1824,1824,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5824,5124,12589,NY,New York,Irving Circulating Library,Comm,NA,1842,1842,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5825,5125,4624,NY,New York,Samuel London's Circulating Library,Comm,1773,NA,1785,NA,NA,0,NA,0,Colonial,New York NY,-74.0059413,40.7127837
5826,5126,12591,NY,New York,Robert MacGill Circulating Library,Comm,1817,NA,1820,NA,NA,0,NA,0,Early National,New York NY,-74.0059413,40.7127837
5827,5127,12592,NY,New York,Minerva Circulating Library,Comm,NA,1811,1820,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5828,5128,12594,NY,New York,Museum Circulating Library,Comm,NA,1822,1822,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5829,5129,12595,NY,New York,Nash's Circulating Library,Comm,NA,1803,1803,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5830,5130,4653,NY,New York,Garret Noel's Circulating Library,Comm,1763,NA,1765,NA,NA,0,NA,0,Colonial,New York NY,-74.0059413,40.7127837
5831,5131,12596,NY,New York,Joseph Osborn Circulating Library,Comm,1804,NA,1806,NA,NA,0,NA,0,Early National,New York NY,-74.0059413,40.7127837
5832,5137,12604,NY,New York,Aarondt Van Hook Creading Room and Circulating Library,Comm,NA,1797,1798,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5833,5133,99023,NY,New York,David Ruggles Circulating Library,Comm,NA,NA,NA,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5834,5136,12603,NY,New York,Albion Library,Comm,1808,NA,1811,NA,NA,0,NA,0,Early National,New York NY,-74.0059413,40.7127837
5835,5134,12602,NY,New York,George Sinclair Circulating Library,Comm,NA,1805,1806,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5836,6867,4615,NY,New York,House of Refuge,Asylum,1850,NA,1884,NA,1858,500,1875,4086,Antebellum,New York NY,-74.0059413,40.7127837
5837,6868,4617,NY,New York,Institution for the Deaf and Dumb,Asylum,1817,NA,1858,NA,1858,4135,1858,4135,Early National,New York NY,-74.0059413,40.7127837
5838,6869,4612,NY,New York,House for the Friendless of the American Female Guardian Society,Asylum,1834,NA,1884,NA,1875,1000,1875,1000,Antebellum,New York NY,-74.0059413,40.7127837
5839,6870,4616,NY,New York,House of the Good Shepherd,Asylum,1857,NA,1875,NA,1875,500,1875,500,Antebellum,New York NY,-74.0059413,40.7127837
5840,6871,4619,NY,New York,Ladies' Fine Points Mission,Asylum,1869,NA,1875,NA,1875,1400,1875,1400,NA,New York NY,-74.0059413,40.7127837
5841,6872,4621,NY,New York,Leake and Watts Orphan House,Asylum,1847,NA,1875,NA,1875,570,1875,570,Antebellum,New York NY,-74.0059413,40.7127837
5842,6873,4570,NY,New York,Bloomingdale Asylum for the Insane,Asylum,1821,NA,1875,NA,1875,1000,1875,1000,Early National,New York NY,-74.0059413,40.7127837
5843,5135,12571,NY,New York,Alexander Somerville Circulating Library,Comm,1800,NA,NA,1800,NA,0,NA,0,Early National,New York NY,-74.0059413,40.7127837
5844,5122,12585,NY,New York,A.T. Goodrich and Co's Circulating Library,Comm,NA,1812,1826,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5845,5132,12597,NY,New York,Parthenon Circulating Library and Reading Rooms,Comm,NA,1826,1834,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5846,6897,4604,NY,New York,German Lutheran Emigrant House,Asylum,1873,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5847,5468,4590,NY,New York,Columbia College - Peithologian Society,Coll socy,1806,NA,1875,NA,1875,1000,1875,1000,Early National,New York NY,-74.0059413,40.7127837
5848,3898,4705,NY,New York,Young men's Hebrew Assoc.,Rel socy,1874,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5849,6909,4700,NY,New York,Women's Prison Assoc. And Isaac T. Hopper Home,Asylum,1870,NA,1875,NA,1875,540,1875,540,NA,New York NY,-74.0059413,40.7127837
5850,6716,4666,NY,New York,Roosevelt Hospital,Hosp,1873,NA,1875,NA,1875,500,1875,500,NA,New York NY,-74.0059413,40.7127837
5851,6717,4603,NY,New York,German Hospital Dispensary,Hosp,1858,NA,1884,NA,1875,700,1875,700,Antebellum,New York NY,-74.0059413,40.7127837
5852,6718,4648,NY,New York,New York Hospital,Hosp,1796,NA,1884,NA,1811,2014,1875,10000,Early National,New York NY,-74.0059413,40.7127837
5853,6902,4577,NY,New York,Children's Aid Society Lodging,Asylum,NA,1875,1875,NA,1875,1100,1875,1100,NA,New York NY,-74.0059413,40.7127837
5854,6901,4574,NY,New York,Catholic Protectory for Girls,Asylum,1873,NA,1875,NA,1875,310,1875,310,NA,New York NY,-74.0059413,40.7127837
5855,6900,4573,NY,New York,Catholic Protectory for Boys,Asylum,1864,NA,1875,NA,1875,2000,1875,2000,NA,New York NY,-74.0059413,40.7127837
5856,6899,4569,NY,New York,Bellevue Hospital,Asylum,1826,NA,1875,NA,1875,600,1875,600,Early National,New York NY,-74.0059413,40.7127837
5857,6910,4677,NY,New York,Society for the Relief of the Ruptured and Crippled,Asylum,1863,NA,1884,NA,1875,300,1875,300,NA,New York NY,-74.0059413,40.7127837
5858,6898,4611,NY,New York,Hebrew Orphan Asylum,Asylum,1871,NA,1884,NA,1875,550,1875,550,NA,New York NY,-74.0059413,40.7127837
5859,6911,4676,NY,New York,Society for the Relief of Juvenile Delinquents,Asylum,1859,NA,1875,NA,1875,4010,1875,4010,Antebellum,New York NY,-74.0059413,40.7127837
5860,3983,4552,NY,New York,Acad. Of Sciences,Sci eng socy,1818,NA,1884,NA,1875,3500,1875,3500,Early National,New York NY,-74.0059413,40.7127837
5861,3984,4557,NY,New York,American Ethnological Society,Sci eng socy,1842,NA,1884,NA,1875,300,1875,300,Antebellum,New York NY,-74.0059413,40.7127837
5862,3985,4558,NY,New York,American Geographical Statistical Society,Sci eng socy,1852,NA,1884,NA,1857,450,1875,10000,Antebellum,New York NY,-74.0059413,40.7127837
5863,3987,4560,NY,New York,American Inst. Of Architects,Sci eng socy,1857,NA,1884,NA,1875,550,1875,550,Antebellum,New York NY,-74.0059413,40.7127837
5864,3988,4561,NY,New York,American Museum of Natural History,Sci eng socy,1867,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5865,6893,4563,NY,New York,Seamen's Friend Society Library,Asylum,1833,NA,1884,NA,NA,0,NA,0,Antebellum,New York NY,-74.0059413,40.7127837
5866,5465,4695,NY,New York,University of the city of New York - Philomathean Society,Coll socy,NA,1850,1850,NA,1850,978,1850,978,NA,New York NY,-74.0059413,40.7127837
5867,3989,4564,NY,New York,American Society. Of Civil Engineers,Sci eng socy,1852,NA,1884,NA,NA,0,NA,0,Antebellum,New York NY,-74.0059413,40.7127837
5868,5466,4692,NY,New York,University of the City of New York - Eucleian? Society,Coll socy,NA,1850,1850,NA,1850,1400,1850,1400,NA,New York NY,-74.0059413,40.7127837
5869,5467,4591,NY,New York,Columbia College - Philoloxian Society,Coll socy,1802,NA,1875,NA,1875,1200,1875,1200,Early National,New York NY,-74.0059413,40.7127837
5870,4280,4576,NY,New York,Chamber of Commerce,Trade,1858,NA,1875,NA,1875,3500,1875,2500,Antebellum,New York NY,-74.0059413,40.7127837
5871,6715,4669,NY,New York,St. Francis' Hospital,Hosp,1864,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5872,7076,4698,NY,New York,West Side Railroad Reading Room,RR,1872,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5873,7117,12580,NY,New York,Ezra Sargeant's Reading Room,Read room,NA,1809,1810,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5874,7118,12601,NY,New York,Reading and News Room in Bowery,Read room,NA,1814,1814,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5875,3891,4553,NY,New York,American and Foreign Bible Society,Theo socy,NA,1850,1859,NA,1850,1576,1858,1576,NA,New York NY,-74.0059413,40.7127837
5876,3892,4554,NY,New York,American Bible Society,Rel socy,1817,NA,1884,NA,1858,1500,1875,2400,Early National,New York NY,-74.0059413,40.7127837
5877,3893,95086,NY,New York,Sunday School Teachers' Reading Room and Exchange,Rel socy,NA,NA,NA,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5878,3894,4555,NY,New York,American Bible Union,Theo socy,1850,NA,1875,NA,1857,4000,1857,4000,Antebellum,New York NY,-74.0059413,40.7127837
5879,6921,4600,NY,New York,Five Points House of Industry,Asylum,1850,NA,1875,NA,1875,1000,1875,1000,Antebellum,New York NY,-74.0059413,40.7127837
5880,6710,4642,NY,New York,Naval Hospital,Hosp,1850,NA,1875,NA,1875,771,1875,771,Antebellum,New York NY,-74.0059413,40.7127837
5881,6711,4655,NY,New York,Opthalmic Hospital of New York,Hosp,1871,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5882,3897,4702,NY,New York,Young Ladies' Christian Union,Rel socy,1859,NA,1884,NA,NA,0,NA,0,Antebellum,New York NY,-74.0059413,40.7127837
5883,6714,4671,NY,New York,St. Vincent's Hospital,Hosp,1859,NA,1875,NA,1875,300,1875,300,Antebellum,New York NY,-74.0059413,40.7127837
5884,6721,4661,NY,New York,Presbyterian Hospital,Hosp,1873,NA,1875,NA,1875,650,1875,650,NA,New York NY,-74.0059413,40.7127837
5885,6919,4637,NY,New York,Midnight Mission,Asylum,1869,NA,1875,NA,1875,375,1875,375,NA,New York NY,-74.0059413,40.7127837
5886,6918,4660,NY,New York,Presbyterian Home for Aged Women,Asylum,1866,NA,1875,NA,1875,300,1875,300,NA,New York NY,-74.0059413,40.7127837
5887,6917,4664,NY,New York,Protestant Episcopal Church Mission Society for Seamen,Asylum,1843,NA,1875,NA,1875,1500,1875,1500,Antebellum,New York NY,-74.0059413,40.7127837
5888,6916,4668,NY,New York,St. Barnabas' Free Library,Asylum,1864,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5889,6915,4670,NY,New York,St. Joseph's Industrial School,Asylum,1869,NA,1875,NA,1875,600,1875,600,NA,New York NY,-74.0059413,40.7127837
5890,6914,4672,NY,New York,Sheltering Arms,Asylum,1870,NA,1884,NA,1875,400,1875,400,NA,New York NY,-74.0059413,40.7127837
5891,6913,4674,NY,New York,Society for the Relief of Destitute Children of Seamen,Asylum,1846,NA,1875,NA,1875,300,1875,300,Antebellum,New York NY,-74.0059413,40.7127837
5892,3895,4659,NY,New York,Presby Bd. Of Foreign Missions,Theo socy,1831,NA,1884,NA,1858,3000,1875,6000,Antebellum,New York NY,-74.0059413,40.7127837
5893,3896,4673,NY,New York,Society for Promoting the Gospel  Among Seamen,Theo socy,1819,NA,1875,NA,1875,500,1875,500,Early National,New York NY,-74.0059413,40.7127837
5894,6912,4675,NY,New York,Society for the Relief of Half-Orphan and Destitute Children,Asylum,1873,NA,1875,NA,1875,546,1875,546,NA,New York NY,-74.0059413,40.7127837
5895,6712,4639,NY,New York,Mt. Sinai Hospital,Hosp,1855,NA,1875,NA,1875,700,1875,700,Antebellum,New York NY,-74.0059413,40.7127837
5896,7291,95167,NY,New York,Anthon Memorial Church Parish Library,Church,NA,NA,NA,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5897,4037,4686,NY,New York,New York Turnverein Bibliothek,Socl,1853,NA,1884,NA,1875,1750,1875,1750,Antebellum,New York NY,-74.0059413,40.7127837
5898,7295,4685,NY,New York,Trinity Church,Church,1698,NA,NA,1776,1698,211,1698,211,Colonial,New York NY,-74.0059413,40.7127837
5899,7293,95169,NY,New York,Church of the Most Holy Redeemer,Church,NA,1860,1860,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5900,4279,4572,NY,New York,NY board of trade and transportation,Trade,1873,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5901,7292,95168,NY,New York,Church of the Ascension Parish Library,Church,NA,1851,1851,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5902,5469,4585,NY,New York,College of the City of New York - Phrenocosmian Society,Coll socy,1853,NA,1884,NA,1875,3000,1875,3000,Antebellum,New York NY,-74.0059413,40.7127837
5903,6719,4640,NY,New York,Mt. Sinai Hospital Medical Library,Hosp,1855,NA,1884,NA,NA,0,NA,0,Antebellum,New York NY,-74.0059413,40.7127837
5904,4038,4566,NY,New York,Aschenbroedel Verein,Socl,1861,NA,1884,NA,1875,1700,1875,1700,NA,New York NY,-74.0059413,40.7127837
5905,3992,4641,NY,New York,National Board of Fire Underwriters,Sci eng socy,1872,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5906,3990,4618,NY,New York,Institute of Mining Engineers,Sci eng socy,1871,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5907,5470,4584,NY,New York,College of the City of New York - Clionian Society,Coll socy,1853,NA,1907,NA,1875,300,1875,300,Antebellum,New York NY,-74.0059413,40.7127837
5908,3991,4626,NY,New York,Lyceum of Natural History,Sci eng socy,1818,NA,1857,NA,1850,1653,1857,3000,Early National,New York NY,-74.0059413,40.7127837
5909,4091,4598,NY,New York,Fire Department Library and Lyceum?,Fire,1867,NA,1875,NA,1875,6750,1875,6750,NA,New York NY,-74.0059413,40.7127837
5910,3020,4709,NY,Newburg,Mechanics' Library Association,Mech,NA,1843,1859,NA,NA,0,NA,0,NA,Newburg NY,-74.0104178,41.5034271
5911,6026,4712,NY,Newburg,Newburg Theological Seminary,Theo coll,1805,NA,1884,NA,1845,4000,1875,3500,Early National,Newburg NY,-74.0104178,41.5034271
