,plus,mcmullen,state,locality,name,type,founding_date,em,ml,ce,de,sz,ld,vs,period,location,lon,lat
2177,5419,2613,MA,Cambridge,Harvard College - Phi Beta Kappa Society,Coll socy,1781,NA,NA,1855,1850,500,1855,400,Early National,Cambridge MA,-71.1097335,42.3736158
2178,5418,2614,MA,Cambridge,Porcellian Club - Harvard College,Coll socy,1803,NA,1884,NA,1850,5000,1875,7000,Early National,Cambridge MA,-71.1097335,42.3736158
2179,4934,2594,MA,Cambridge,Cambridge Circulating Library,Comm,1857,NA,1884,NA,NA,0,NA,0,Antebellum,Cambridge MA,-71.1097335,42.3736158
2180,5422,12258,MA,Cambridge,Harvard Medical Assoc.,Coll socy,NA,1851,1857,NA,NA,0,NA,0,NA,Cambridge MA,-71.1097335,42.3736158
2181,5913,2510,MA,Cambridge,Harvard College Medical School,Med coll,1782,NA,1884,NA,1858,7400,1875,3550,Early National,Cambridge MA,-71.1097335,42.3736158
2182,5933,2607,MA,Cambridge,Harvard College - Law Library,Law coll,1817,NA,1884,NA,1850,14000,1875,15000,Early National,Cambridge MA,-71.1097335,42.3736158
2183,5932,2598,MA,Cambridge,Episcopal Theological School,Theo coll,1867,NA,1884,NA,1875,2000,1875,2000,Antebellum,Cambridge MA,-71.1097335,42.3736158
2184,5931,2616,MA,Cambridge,Harvard College - Divinity School,Theo coll,1825,NA,1884,NA,1845,1800,1875,17000,Early National,Cambridge MA,-71.1097335,42.3736158
2185,5930,2602,MA,Cambridge,Harvard College - Botanical Gardens,Sci eng coll,1864,NA,1884,NA,1875,2500,1875,2500,Antebellum,Cambridge MA,-71.1097335,42.3736158
2186,5929,2601,MA,Cambridge,Harvard College - Astronomical Observatory,Sci eng coll,1847,NA,1884,NA,1852,900,1875,3000,Antebellum,Cambridge MA,-71.1097335,42.3736158
2187,5928,2599,MA,Cambridge,Harvard College Library,Coll,1638,NA,1884,NA,1837,42000,1895,154000,Colonial,Cambridge MA,-71.1097335,42.3736158
2188,5927,2612,MA,Cambridge,Harvard College - Peabody Museum Library,Sci eng coll,1866,NA,1884,NA,NA,0,NA,0,Antebellum,Cambridge MA,-71.1097335,42.3736158
2189,5416,95108,MA,Cambridge,Harvard university Knights of the Square Table,Coll socy,1809,NA,1829,NA,NA,0,NA,0,Early National,Cambridge MA,-71.1097335,42.3736158
2190,5925,2608,MA,Cambridge,Lawrence Scientific School - Harvard College,Sci eng coll,1847,NA,1884,NA,1875,2500,1875,2500,Antebellum,Cambridge MA,-71.1097335,42.3736158
2191,5415,95107,MA,Cambridge,Harvard University - Deinpnophagoi Club Library,Coll socy,NA,1816,1816,NA,NA,0,NA,0,NA,Cambridge MA,-71.1097335,42.3736158
2192,5912,2603,MA,Cambridge,Harvard College Bussey Institution at Jamaica Plain,Agri coll,NA,1875,1884,NA,1875,1500,1875,1500,NA,Cambridge MA,-71.1097335,42.3736158
2193,7213,42054,MA,Cambridge,Parochial Library,Church,1757,NA,1757,NA,NA,0,NA,0,Colonial,Cambridge MA,-71.1097335,42.3736158
2194,5926,2610,MA,Cambridge,Harvard College - Museum of Comparative Zoology,Sci eng coll,1858,NA,1884,NA,1875,13000,1875,13000,Antebellum,Cambridge MA,-71.1097335,42.3736158
2195,7212,95145,MA,Cambridge,First Parish,Church,NA,1854,1854,NA,NA,0,NA,0,NA,Cambridge MA,-71.1097335,42.3736158
2196,3968,2597,MA,Cambridge,Entomological Club,Sci eng socy,1874,NA,1884,NA,NA,0,NA,0,Antebellum,Cambridge MA,-71.1097335,42.3736158
2197,4575,2595,MA,Cambridge,Cambridge Horicultural Society,Agri socl,1852,NA,1875,NA,1875,350,1875,350,Antebellum,Cambridge MA,-71.1097335,42.3736158
2198,447,2619,MA,Cambridgeport,Franklin Library Assoc.,Socl,1848,NA,1858,NA,1855,400,1855,400,Antebellum,Cambridgeport MA,-71.1077157,42.3595761
2199,7214,2620,MA,Cambridgeport,Parish Library,Church,1849,NA,1858,NA,1850,500,1855,494,Antebellum,Cambridgeport MA,-71.1077157,42.3595761
2200,4935,2618,MA,Cambridgeport,E.F. Hunt and Co's Circulating Library,Comm,1833,NA,1884,NA,NA,0,NA,0,Antebellum,Cambridgeport MA,-71.1077157,42.3595761
2201,8178,2624,MA,Canton,Public Library,Public,1875,NA,1884,NA,1875,575,1875,575,Antebellum,Canton MA,-71.1447732,42.1584324
2202,448,2622,MA,Canton,Canton Social Library,Socl,1766,NA,NA,1828,NA,0,NA,0,Colonial,Canton MA,-71.1447732,42.1584324
2203,449,2623,MA,Canton,Canton Social Library,Socl,1833,NA,1893,NA,1873,2600,1875,3000,Antebellum,Canton MA,-71.1447732,42.1584324
2204,3367,2621,MA,Canton,Canton Lyecum,Lyceum,1828,NA,NA,1835,NA,0,NA,0,Early National,Canton MA,-71.1447732,42.1584324
2205,8179,2625,MA,Carlisle,Free Public Library,Public,1872,NA,1884,NA,NA,0,NA,0,Antebellum,Carlisle MA,-71.3495046,42.5292597
2206,8180,2628,MA,Charleston,Charleston Public Library,Public,1860,NA,1870,NA,1869,10155,1870,10155,Antebellum,Charleston MA,-71.0602131,42.3782065
2207,2994,2626,MA,Charleston,Apprentices Society Library,Appren,1824,NA,1824,NA,NA,0,NA,0,Early National,Charleston MA,-71.0602131,42.3782065
2208,567,2632,MA,Charleston,Washington Hall Reading Room,Socl,1813,NA,1813,NA,NA,0,NA,0,Early National,Charleston MA,-71.0602131,42.3782065
2209,451,2629,MA,Charleston,Charleston Union Library,Socl,1820,NA,NA,1842,1820,200,1820,200,Early National,Charleston MA,-71.0602131,42.3782065
2210,3365,2631,MA,Charlestown,Naval Lyceum Library,Lyceum,NA,1858,1858,NA,NA,0,NA,0,NA,Charlestown MA,-71.0602131,42.3782065
2211,3886,2633,MA,Charlestown,Young men's Evangelical Union,Socy,NA,1857,NA,1857,NA,0,NA,0,NA,Charlestown MA,-71.0602131,42.3782065
2212,450,2627,MA,Charlestown,Bunker Hill Library Assoc.,Socl,1854,NA,1858,NA,NA,0,NA,0,Antebellum,Charlestown MA,-71.0602131,42.3782065
2213,4321,2630,MA,Charlestown,Mishawum Literary Association,Lit socy,1851,NA,1858,NA,1857,1000,1857,1000,Antebellum,Charlestown MA,-71.0602131,42.3782065
2214,4936,95224,MA,Charlestown,Harris's Circulating Library,Comm,NA,1841,1841,NA,NA,0,NA,0,NA,Charlestown MA,-71.0602131,42.3782065
2215,4937,95223,MA,Charlestown,Baker's Circulating Library,Comm,NA,1826,1826,NA,NA,0,NA,0,NA,Charlestown MA,-71.0602131,42.3782065
2216,4938,12260,MA,Charlestown,Charlestown Circulating Library,Comm,NA,1815,1819,NA,NA,0,NA,0,NA,Charlestown MA,-71.0602131,42.3782065
2217,2934,2634,MA,Charlton,Young Men's Library Assoc.,YMLA,1860,NA,1875,NA,1875,560,1875,560,Antebellum,Charlton MA,-71.970074,42.13565
2218,568,2635,MA,Chatham,Pilgrim Library,Socl,1875,NA,1875,NA,1875,114,1875,114,Antebellum,Chatham MA,-69.9597664,41.6820897
2219,569,2636,MA,Chatham,Republican Library Company,Socl,1795,NA,1815,NA,1815,200,1815,200,Early National,Chatham MA,-69.9597664,41.6820897
2220,570,2637,MA,Chelmsford,Social Library,Socl,1794,NA,NA,1893,NA,0,NA,0,Early National,Chelmsford MA,-71.3672838,42.5998139
2221,8181,2641,MA,Chelsea,Public Library,Public,1869,NA,1884,NA,1869,2345,1875,5400,Antebellum,Chelsea MA,-71.0328284,42.3917638
2222,571,2639,MA,Chelsea,Library Assoc.,Socl,1847,NA,NA,1863,1857,850,1863,1000,Antebellum,Chelsea MA,-71.0328284,42.3917638
2223,6702,2642,MA,Chelsea,U.S. Marine Hospital,Hosp,1821,NA,1884,NA,1875,794,1875,794,Early National,Chelsea MA,-71.0328284,42.3917638
2224,4320,2643,MA,Chelsea,Winnisimmet Literary Institute,Lit socy,1849,NA,1858,NA,1855,650,1855,650,Antebellum,Chelsea MA,-71.0328284,42.3917638
2225,4939,2638,MA,Chelsea,Boyden's Circulating Library,Comm,1868,NA,1884,NA,NA,0,NA,0,Antebellum,Chelsea MA,-71.0328284,42.3917638
2226,4940,2640,MA,Chelsea,Orcutt's Circulating Library,Comm,1849,NA,1884,NA,NA,0,NA,0,Antebellum,Chelsea MA,-71.0328284,42.3917638
2227,572,2644,MA,Cheshire,Library Association,Socl,1866,NA,1884,NA,1866,800,1875,1750,Antebellum,Cheshire MA,-73.162881,42.5620278
2228,8182,2646,MA,Chesterfield,Town Library,Public,1873,NA,1875,NA,1875,500,1875,500,Antebellum,Chesterfield MA,-72.8398172,42.3917541
2229,573,2645,MA,Chesterfield,First Social Library,Socl,1831,NA,1831,NA,NA,0,NA,0,Antebellum,Chesterfield MA,-72.8398172,42.3917541
2230,8183,2648,MA,Chicopee,Town Library,Public,1863,NA,1884,NA,1869,2600,1875,4100,Antebellum,Chicopee MA,-72.6078672,42.1487043
2231,574,2647,MA,Chicopee,Cabot Institute,Socl,1847,NA,NA,1863,1847,650,1847,650,Antebellum,Chicopee MA,-72.6078672,42.1487043
2232,8184,2649,MA,Clinton,Bigelow Free Public Library,Public,1873,NA,1884,NA,1875,4541,1875,4541,Antebellum,Clinton MA,-71.6829081,42.4167635
2233,2995,2651,MA,Clinton,Clinton Bigelow Mechanics' Institute,Mech,1846,NA,NA,1852,1852,667,1852,667,Antebellum,Clinton MA,-71.6829081,42.4167635
2234,575,2650,MA,Clinton,Bigelow Library Assoc.,Socl,1852,NA,NA,1873,1857,2280,1857,2280,Antebellum,Clinton MA,-71.6829081,42.4167635
2235,577,2653,MA,Cohasset,Washington Library,Socl,1830,NA,NA,1879,NA,0,NA,0,Antebellum,Cohasset MA,-70.8036544,42.2417675
2236,576,2652,MA,Cohasset,Social Library,Socl,1792,NA,NA,1844,NA,0,NA,0,Early National,Cohasset MA,-70.8036544,42.2417675
2237,4428,2655,MA,College Hill,Universalist Historical Society,Hist socl,1834,NA,1875,NA,1875,1500,1875,1500,Antebellum,College Hill MA,-71.806729,42.2369376
2238,7847,12262,MA,Concord,First free Public Library,Co law,1815,NA,1815,NA,NA,0,NA,0,Early National,Concord MA,-71.3489484,42.4603719
2239,8185,2661,MA,Concord,Town Public Library,Public,1672,NA,1672,NA,NA,0,NA,0,Colonial,Concord MA,-71.3489484,42.4603719
2240,8186,2662,MA,Concord,Public Library,Public,1855,NA,1875,NA,1869,5584,1875,10601,Antebellum,Concord MA,-71.3489484,42.4603719
2241,7846,12261,MA,Concord,County Law Library,Co law,NA,1840,NA,1840,NA,0,NA,0,NA,Concord MA,-71.3489484,42.4603719
2242,2636,95051,MA,Concord,Middlesex Law Library Association,Law socl,NA,1828,1828,NA,NA,0,NA,0,NA,Concord MA,-71.3489484,42.4603719
2243,2635,95056,MA,Concord,Lenox Agricultural Library,Agri state,NA,NA,NA,NA,NA,0,NA,0,NA,Concord MA,-71.3489484,42.4603719
2244,580,2659,MA,Concord,Concord Social Library,Socl,1821,NA,NA,1851,1828,600,1835,1168,Early National,Concord MA,-71.3489484,42.4603719
2245,579,2657,MA,Concord,Charitable Library Society,Socl,1795,NA,NA,1821,1805,250,1805,250,Early National,Concord MA,-71.3489484,42.4603719
2246,578,2660,MA,Concord,Library Company,Socl,1786,NA,NA,1795,1786,70,1786,70,Early National,Concord MA,-71.3489484,42.4603719
2247,4576,2656,MA,Concord,Agricultural Library,Agri socl,NA,1821,NA,1821,NA,0,NA,0,NA,Concord MA,-71.3489484,42.4603719
2248,4577,2658,MA,Concord,Concord Farmers' Club,Agri socl,NA,1859,1859,NA,1859,200,1859,200,NA,Concord MA,-71.3489484,42.4603719
2249,4941,95225,MA,Concord,Stacy's  Circulating Library,Comm,NA,1860,1860,NA,NA,0,NA,0,NA,Concord MA,-71.3489484,42.4603719
2250,8187,2664,MA,Conway,Social Library,Public,1870,NA,1875,NA,1875,875,1875,875,Antebellum,Conway MA,-72.6995349,42.5098085
2251,581,2663,MA,Conway,Social Library,Socl,1821,NA,NA,1870,NA,0,NA,0,Early National,Conway MA,-72.6995349,42.5098085
2252,8188,2665,MA,Cummington,Bryant Library,Public,1872,NA,1875,NA,1875,4050,1875,4050,Antebellum,Cummington MA,-72.8913714,42.459188
2253,582,2666,MA,Curtisville,Social Library,Socl,1814,NA,1814,NA,NA,0,NA,0,Early National,Curtisville MA,-70.917542,42.0223234
2254,585,2669,MA,Dalton,Union Library,Socl,1796,NA,NA,1808,NA,0,NA,0,Early National,Dalton MA,-73.1662138,42.4736959
2255,583,2668,MA,Dalton,Social Library of Dalton,Socl,1808,NA,NA,1825,NA,0,NA,0,Early National,Dalton MA,-73.1662138,42.4736959
2256,584,2667,MA,Dalton,Dalton Library,Socl,1860,NA,1875,NA,1875,1000,1875,1000,Antebellum,Dalton MA,-73.1662138,42.4736959
2257,8189,2674,MA,Danvers,Peabody Library,Public,1866,NA,1875,NA,1875,7696,1875,7696,Antebellum,Danvers MA,-70.932122,42.5750009
2258,586,2672,MA,Danvers,Danvers Social Library,Socl,1794,NA,NA,1814,NA,0,NA,0,Early National,Danvers MA,-70.932122,42.5750009
2259,2996,2671,MA,Danvers,Danvers Mechanics' Institute,Mech,1841,NA,NA,1852,1848,1800,1848,1800,Antebellum,Danvers MA,-70.932122,42.5750009
2260,4578,2670,MA,Danvers,Danvers Farmers' Club,Agri socl,NA,1867,1867,NA,1867,150,1867,150,NA,Danvers MA,-70.932122,42.5750009
2261,4943,2673,MA,Danvers,Holten Circulating Library,Comm,1836,NA,NA,1841,NA,0,NA,0,Antebellum,Danvers MA,-70.932122,42.5750009
2262,4942,12263,MA,Danvers,Frankline Circulating Library,Comm,NA,1834,1834,NA,NA,0,NA,0,NA,Danvers MA,-70.932122,42.5750009
2263,587,2675,MA,Danversport,New Mills Social Library,Socl,1808,NA,1808,NA,NA,0,NA,0,Early National,Danversport MA,-70.9203277,42.5484284
2264,8190,2682,MA,Dedham,Public Library,Public,1871,NA,1875,NA,1875,4800,1875,4800,Antebellum,Dedham MA,-71.1676536,42.2436085
2265,7848,2681,MA,Dedham,Norfolk County Law Library,Co law,1815,NA,1875,NA,1875,1200,1875,1200,Early National,Dedham MA,-71.1676536,42.2436085
2266,593,2683,MA,Dedham,Social Library of the First Parish,Socl,1794,NA,1860,NA,1809,87,1860,500,Early National,Dedham MA,-71.1676536,42.2436085
2267,588,2684,MA,Dedham,South Parish Social Circulating Library,Socl,1790,NA,NA,1800,NA,0,NA,0,Early National,Dedham MA,-71.1676536,42.2436085
2268,589,2685,MA,Dedham,Dedham Library,Socl,NA,1858,1859,NA,NA,0,NA,0,NA,Dedham MA,-71.1676536,42.2436085
2269,590,2679,MA,Dedham,Dedham South Parish Library,Socl,1800,NA,1872,NA,NA,0,NA,0,Early National,Dedham MA,-71.1676536,42.2436085
2270,592,2676,MA,Dedham,Bussey Social and Circulating Library,Socl,1837,NA,NA,1845,NA,0,NA,0,Antebellum,Dedham MA,-71.1676536,42.2436085
2271,591,2677,MA,Dedham,Clapboard Trees Parish Social Library,Socl,1816,NA,1840,NA,1840,131,1840,131,Early National,Dedham MA,-71.1676536,42.2436085
2272,4429,2678,MA,Dedham,Dedham Historical Society,Hist socl,1859,NA,1875,NA,1875,500,1875,500,Antebellum,Dedham MA,-71.1676536,42.2436085
2273,4944,95226,MA,Dedham,Norfolk  Circulating Library,Comm,NA,1823,1833,NA,NA,0,NA,0,NA,Dedham MA,-71.1676536,42.2436085
2274,7215,95146,MA,Dedham,First Parish,Church,NA,1860,1860,NA,NA,0,NA,0,NA,Dedham MA,-71.1676536,42.2436085
2275,597,2693,MA,Deerfield,Union Library,Socl,1798,NA,1798,NA,NA,0,NA,0,Early National,Deerfield MA,-72.6056435,42.5445588
2276,596,2692,MA,Deerfield,Social Library,Socl,1790,NA,1855,NA,1835,947,1855,1400,Early National,Deerfield MA,-72.6056435,42.5445588
2277,594,2687,MA,Deerfield,Deerfield Library Assoc.,Socl,1810,NA,1870,NA,1869,2000,1870,2000,Early National,Deerfield MA,-72.6056435,42.5445588
2278,2897,2680,MA,Deerfield,Juvenile Library,Juv socl,1827,NA,1827,NA,NA,0,NA,0,Early National,Deerfield MA,-72.6056435,42.5445588
2279,595,2691,MA,Deerfield,Second Social Library,Socl,1801,NA,1802,NA,NA,0,NA,0,Early National,Deerfield MA,-72.6056435,42.5445588
2280,2602,2690,MA,Deerfield,Second Agricultural Library,Agri socl,NA,1846,1846,NA,NA,0,NA,0,NA,Deerfield MA,-72.6056435,42.5445588
2281,2601,2686,MA,Deerfield,Agricultural Library,Agri socl,1841,NA,1841,NA,NA,0,NA,0,Antebellum,Deerfield MA,-72.6056435,42.5445588
2282,2587,2689,MA,Deerfield,Military Library,Mil socl,NA,NA,NA,NA,NA,0,NA,0,NA,Deerfield MA,-72.6056435,42.5445588
2283,4319,2088,MA,Deerfield,Deerfield Reading Assoc.,Read club,1840,NA,NA,1884,NA,0,NA,0,Antebellum,Deerfield MA,-72.6056435,42.5445588
2284,598,2694,MA,Dennis,Dennis Library,Socl,1873,NA,1875,NA,1875,389,1875,389,Antebellum,Dennis MA,-70.1939429,41.7353062
2285,599,12264,MA,Dighton,Dighton Social Library,Socl,NA,1869,1869,NA,NA,0,NA,0,NA,Dighton MA,-71.1567344,41.843859
2286,8191,95191,MA,Dorchester,Boston Public Library,Public,NA,1875,1875,NA,NA,0,NA,0,NA,Dorchester MA,-71.067605,42.3016305
2287,601,2698,MA,Dorchester,Mattapan Library Assoc.,Socl,1848,NA,1870,NA,1859,1179,1870,3000,Antebellum,Dorchester MA,-71.067605,42.3016305
2288,602,2696,MA,Dorchester,Gardner Library Assoc.,Socl,NA,1858,1858,NA,NA,0,NA,0,NA,Dorchester MA,-71.067605,42.3016305
2289,600,95004,MA,Dorchester,Dorchester Library,Socl,NA,1794,1807,NA,NA,0,NA,0,NA,Dorchester MA,-71.067605,42.3016305
2290,7216,95147,MA,Dorchester,First Church and Society Religious Library,Church,NA,1835,1835,NA,NA,0,NA,0,NA,Dorchester MA,-71.067605,42.3016305
2291,4945,95227,MA,Dorchester,Dorchester and Milton Circulating Library,Comm,NA,1854,1854,NA,NA,0,NA,0,NA,Dorchester MA,-71.067605,42.3016305
2292,4430,2695,MA,Dorchester,Antiquarian and Historical Society,Hist socl,1843,NA,1857,NA,1857,480,1857,480,Antebellum,Dorchester MA,-71.067605,42.3016305
2293,2814,2697,MA,Dorchester and Milton,Ladies' Circlating Library Of Dorchester and Milton,Ladies,1838,NA,NA,1874,1854,1000,1855,1000,Antebellum,Dorchester and Milton MA,-71.067605,42.3016305
2294,2603,2699,MA,Douglas,Douglas Agricultural Library,Agri socl,NA,1863,1879,NA,NA,0,NA,0,NA,Douglas MA,-71.739379,42.0543449
2295,603,2700,MA,Douglas,Douglas Social Library,Socl,1799,NA,NA,1825,1799,60,1799,60,Early National,Douglas MA,-71.739379,42.0543449
2296,604,2701,MA,Dover,Proprietors' Library Association,Socl,NA,1817,1858,NA,1817,200,1857,700,NA,Dover MA,-71.2828719,42.2458749
2297,605,2702,MA,Dunstable,Social Library,Socl,1800,NA,NA,1841,NA,0,NA,0,Early National,Dunstable MA,-71.4828433,42.6750898
2298,3368,12267,MA,E. Cambridge,E. Cambridge Lyceum,Lyceum,NA,1837,1837,NA,NA,0,NA,0,NA,E. Cambridge MA,-71.0824613,42.3683353
2299,4946,2703,MA,East Attleboro,Daily Circulating Library,Comm,1873,NA,1875,NA,1875,300,1875,300,Antebellum,East Attleboro MA,-71.2856082,41.9445441
2300,607,95005,MA,East Boston,Sumner Library Assoc.,Socl,NA,1863,1863,NA,NA,0,NA,0,NA,East Boston MA,-71.0388601,42.3702137
2301,610,2707,MA,East Bridgewater,The Proprietors of a Library in the East Precinct of Bridgewater,Socl,1793,NA,1793,NA,NA,0,NA,0,Early National,East Bridgewater MA,-70.9592096,42.0334341
2302,612,2709,MA,East Bridgewater,Village Library,Socl,1838,NA,1838,NA,NA,0,NA,0,Antebellum,East Bridgewater MA,-70.9592096,42.0334341
2303,608,2704,MA,East Bridgewater,Eastville Social Library,Socl,1840,NA,1899,NA,NA,0,NA,0,Antebellum,East Bridgewater MA,-70.9592096,42.0334341
2304,609,2705,MA,East Bridgewater,Library Assoc.,Socl,1871,NA,1875,NA,1875,450,1875,450,Antebellum,East Bridgewater MA,-70.9592096,42.0334341
2305,611,2708,MA,East Bridgewater,Social Library Of Joppa Village,Socl,1836,NA,1836,NA,1836,100,1836,100,Antebellum,East Bridgewater MA,-70.9592096,42.0334341
2306,7217,2706,MA,East Bridgewater,Library of the East Parish of Bridgewater,Church,NA,NA,NA,NA,NA,0,NA,0,NA,East Bridgewater MA,-70.9592096,42.0334341
2307,613,2710,MA,East Cambridge,St. John's Literary Institute,Socl,1854,NA,1875,NA,1875,1000,1875,1000,Antebellum,East Cambridge MA,-71.0824613,42.3683353
2308,614,2711,MA,East Dennis,Association Library,Socl,1868,NA,1875,NA,1875,425,1875,425,Antebellum,East Dennis MA,-70.1619638,41.7426094
2309,616,2714,MA,East Hampton,Public Library,Socl,1869,NA,1875,NA,1875,4350,1875,4350,Antebellum,East Hampton MA,-72.66898,42.266757
2310,619,2718,MA,East Sudbury,Social Library Association,Socl,1796,NA,1832,NA,1832,227,1832,227,Early National,East Sudbury MA,-71.4161725,42.3834278
2311,618,2717,MA,East Sudbury,East Sudbury Charitable Library,Socl,1815,NA,1815,NA,NA,0,NA,0,Early National,East Sudbury MA,-71.4161725,42.3834278
2312,7218,2716,MA,East Sudbury,East Sudbury Congregational Church,Church,1731,NA,1731,NA,NA,0,NA,0,Colonial,East Sudbury MA,-71.4161725,42.3834278
2313,620,2719,MA,East Walpole,East Walpole Library,Socl,1869,NA,1875,NA,1875,690,1875,690,Antebellum,East Walpole MA,-71.2101068,42.1614952
2314,617,2713,MA,Easthampton,Easthampton Social Library Assoc.,Socl,1840,NA,1865,NA,NA,0,NA,0,Antebellum,Easthampton MA,-72.66898,42.266757
2315,615,2712,MA,Easthampton,Easthampton Library Association,Socl,1792,NA,NA,1840,NA,0,NA,0,Early National,Easthampton MA,-72.66898,42.266757
2316,2904,2715,MA,Easthampton,Youth's Library Assoc.,Juv socl,NA,1840,NA,1840,NA,0,NA,0,NA,Easthampton MA,-72.66898,42.266757
2317,623,2723,MA,Easton,Washington Benevolent Society and Library,Socl,NA,1823,NA,1823,NA,0,NA,0,NA,Easton MA,-71.1286594,42.0245442
2318,621,2720,MA,Easton,First Social Library,Socl,NA,1800,1886,NA,NA,0,NA,0,NA,Easton MA,-71.1286594,42.0245442
2319,2614,2721,MA,Easton,Methodist Social Library,Theo coll,1831,NA,NA,1837,NA,0,NA,0,Antebellum,Easton MA,-71.1286594,42.0245442
2320,622,2722,MA,Easton,Second Social Library,Socl,1823,NA,NA,1840,NA,0,NA,0,Early National,Easton MA,-71.1286594,42.0245442
2321,624,2724,MA,Edgartown,Library Assoc.,Socl,NA,1875,1875,NA,1875,500,1875,500,NA,Edgartown MA,-70.5133599,41.3890052
2322,3364,2725,MA,Edgartown,Lyceum,Lyceum,1850,NA,1858,NA,1850,150,1850,150,Antebellum,Edgartown MA,-70.5133599,41.3890052
2323,625,2726,MA,Erving,Library Assoc.,Socl,1874,NA,1875,NA,1875,300,1875,300,Antebellum,Erving MA,-72.3981416,42.6000863
2324,3363,2728,MA,Essex,Essex Lyceum,Lyceum,1851,NA,NA,1855,NA,0,NA,0,Antebellum,Essex MA,-70.7829315,42.6319582
2325,626,2727,MA,Essex,Chebacco Library Assoc.,Socl,1855,NA,1855,NA,NA,0,NA,0,Antebellum,Essex MA,-70.7829315,42.6319582
2326,627,2730,MA,Essex,Social Library,Socl,1833,NA,NA,1873,1833,400,1833,400,Antebellum,Essex MA,-70.7829315,42.6319582
2327,2615,2729,MA,Essex,Religious Library,Rel socl,1815,NA,1833,NA,1815,100,1833,200,Early National,Essex MA,-70.7829315,42.6319582
2328,628,2731,MA,Fairhaven,Library Assoc.,Socl,1860,NA,1884,NA,1875,1173,1875,1173,Antebellum,Fairhaven MA,-70.9036487,41.6376043
2329,8192,2735,MA,Fall River,Public Library,Public,1861,NA,1884,NA,1869,5633,1875,12754,Antebellum,Fall River MA,-71.1550451,41.7014912
2330,3300,2734,MA,Fall River,Fall River Athenaeum,Athen,1835,NA,NA,1860,1836,500,1860,2362,Antebellum,Fall River MA,-71.1550451,41.7014912
2331,629,95006,MA,Fall River,Social Library,Socl,NA,NA,NA,NA,NA,0,NA,0,NA,Fall River MA,-71.1550451,41.7014912
2332,4947,2732,MA,Fall River,Adam's Circulating Library,Comm,1874,NA,1884,NA,NA,0,NA,0,Antebellum,Fall River MA,-71.1550451,41.7014912
